Type,FSWP-8
Version,3.01
Date,19.May 2026
VSupply,OFF
Mode,Voltage
1389.9522705078,-140.2255859375
1393.1569824219,-140.2441253662
1396.3682861328,-140.2546844482
1399.5870361328,-140.2640686035
1402.8139648438,-140.2737121582
1406.0474853516,-140.2754974365
1409.2885742188,-140.2697753906
1412.5378417969,-140.2543029785
1415.7938232422,-140.2422485352
1419.0573730469,-140.2450561523
1422.3292236328,-140.2601928711
1425.6077880859,-140.3042907715
1428.8939208984,-140.3582916260
1432.1876220703,-140.3920135498
1435.4896240234,-140.4318237305
1438.7985839844,-140.4642639160
1442.1151123047,-140.4854125977
1445.4400634766,-140.5195770264
1448.7718505859,-140.5509490967
1452.1114501953,-140.5635986328
1455.4594726563,-140.5660705566
1458.8143310547,-140.5500488281
1462.1770019531,-140.5230407715
1465.5474853516,-140.5060882568
1468.9265136719,-140.4933013916
1472.3125000000,-140.4938659668
1475.7061767578,-140.4989624023
1479.1086425781,-140.5050048828
1482.5180664063,-140.5092163086
1485.9354248047,-140.5157165527
1489.3614501953,-140.5415191650
1492.7945556641,-140.5840301514
1496.2354736328,-140.6309204102
1499.6853027344,-140.6622009277
1503.1420898438,-140.6654815674
1506.6069335938,-140.6459045410
1510.0798339844,-140.6133422852
1513.5615234375,-140.5923461914
1517.0502929688,-140.5750274658
1520.5472412109,-140.5753326416
1524.0531005859,-140.5842895508
1527.5661621094,-140.5975646973
1531.0872802734,-140.5996246338
1534.6173095703,-140.5821533203
1538.1547851563,-140.5540618896
1541.7003173828,-140.5332794189
1545.2540283203,-140.5063018799
1548.8167724609,-140.4872283936
1552.3869628906,-140.4811248779
1555.9653320313,-140.4880523682
1559.5527343750,-140.5044860840
1563.1477050781,-140.5561370850
1566.7508544922,-140.6415405273
1570.3631591797,-140.7642211914
1573.9829101563,-140.8968505859
1577.6110839844,-140.9980010986
1581.2475585938,-141.0429840088
1584.8933105469,-141.0287322998
1588.5466308594,-140.9566345215
1592.2083740234,-140.8636474609
1595.8793945313,-140.7895965576
1599.5579833984,-140.7533569336
1603.2451171875,-140.7645874023
1606.9415283203,-140.8006744385
1610.6457519531,-140.8487548828
1614.3583984375,-140.8972320557
1618.0804443359,-140.9272918701
1621.8101806641,-140.9636535645
1625.5485839844,-140.9849853516
1629.2956542969,-140.9817504883
1633.0521240234,-140.9609069824
1636.8165283203,-140.9249420166
1640.5894775391,-140.8804931641
1644.3720703125,-140.8302001953
1648.1624755859,-140.7847290039
1651.9615478516,-140.7606201172
1655.7703857422,-140.7588806152
1659.5870361328,-140.7760620117
1663.4124755859,-140.7977600098
1667.2468261719,-140.8230285645
1671.0908203125,-140.8595275879
1674.9427490234,-140.9195861816
1678.8035888672,-140.9934997559
1682.6743164063,-141.0580139160
1686.5529785156,-141.0923919678
1690.4406738281,-141.0801391602
1694.3381347656,-141.0241851807
1698.2437744141,-140.9762420654
1702.1583251953,-140.9441833496
1706.0828857422,-140.9326019287
1710.0155029297,-140.9470214844
1713.9571533203,-140.9773712158
1717.9079589844,-141.0175323486
1721.8687744141,-141.0562744141
1725.8378906250,-141.0781860352
1729.8160400391,-141.0718231201
1733.8043212891,-141.0152740479
1737.8009033203,-140.8757019043
1741.8066406250,-140.7448883057
1745.8225097656,-140.6270446777
1749.8468017578,-140.5477142334
1753.8803710938,-140.5340728760
1757.9230957031,-140.5853271484
1761.9761962891,-140.6397094727
1766.0377197266,-140.6710510254
1770.1085205078,-140.6780853271
1774.1898193359,-140.6699371338
1778.2794189453,-140.6632385254
1782.3784179688,-140.6676788330
1786.4879150391,-140.6812591553
1790.6059570313,-140.6983489990
1794.7333984375,-140.7093811035
1798.8713378906,-140.6991729736
1803.0179443359,-140.6716461182
1807.1739501953,-140.6382446289
1811.3397216797,-140.6114959717
1815.5158691406,-140.6151123047
1819.7008056641,-140.6450653076
1823.8953857422,-140.7111663818
1828.1005859375,-140.7671203613
1832.3144531250,-140.8094024658
1836.5380859375,-140.8322448730
1840.7724609375,-140.8352050781
1845.0155029297,-140.8344879150
1849.2684326172,-140.8425140381
1853.5311279297,-140.8643035889
1857.8046875000,-140.9110717773
1862.0870361328,-140.9735260010
1866.3792724609,-141.0210266113
1870.6824951172,-141.0549011230
1874.9945068359,-141.0692138672
1879.3165283203,-141.0575103760
1883.6495361328,-141.0342102051
1887.9914550781,-141.0072174072
1892.3433837891,-140.9966430664
1896.7064208984,-140.9898071289
1901.0784912109,-140.9683380127
1905.4605712891,-140.9316558838
1909.8527832031,-140.9097290039
1914.2562255859,-140.9092102051
1918.6687011719,-140.9375762939
1923.0914306641,-140.9803161621
1927.5252685547,-141.0047607422
1931.9683837891,-141.0081024170
1936.4217529297,-140.9815826416
1940.8863525391,-140.9395904541
1945.3602294922,-140.9191436768
1949.8444824219,-140.9227905273
1954.3389892578,-140.9520874023
1958.8449707031,-140.9824981689
1963.3602294922,-140.9937438965
1967.8858642578,-140.9992370605
1972.4230957031,-141.0181884766
1976.9696044922,-141.0541381836
1981.5267333984,-141.0847930908
1986.0953369141,-141.0957031250
1990.6734619141,-141.0986480713
1995.2620849609,-141.0939025879
1999.8624267578,-141.0663909912
2004.4722900391,-141.0148925781
2009.0926513672,-140.9735107422
2013.7237548828,-140.9401855469
2018.3666992188,-140.9042968750
2023.0191650391,-140.8638916016
2027.6823730469,-140.8101196289
2032.3574218750,-140.7603454590
2037.0421142578,-140.7462005615
2041.7376708984,-140.7728881836
2046.4451904297,-140.8599395752
2051.1623535156,-140.9656524658
2055.8903808594,-141.0290222168
2060.6293945313,-141.0369873047
2065.3803710938,-141.0275115967
2070.1413574219,-141.0226287842
2074.9130859375,-141.0102539063
2079.6970214844,-140.9707794189
2084.4909667969,-140.9146728516
2089.2958984375,-140.8633270264
2094.1130371094,-140.8268432617
2098.9399414063,-140.8106231689
2103.7783203125,-140.8206176758
2108.6276855469,-140.8565063477
2113.4892578125,-140.9036712646
2118.3610839844,-140.9316253662
2123.2438964844,-140.9399261475
2128.1394042969,-140.9241180420
2133.0449218750,-140.8916931152
2137.9616699219,-140.8644561768
2142.8911132813,-140.8603363037
2147.8305664063,-140.8893890381
2152.7814941406,-140.9381561279
2157.7448730469,-140.9685974121
2162.7187500000,-140.9612884521
2167.7038574219,-140.9468841553
2172.7006835938,-140.9629364014
2177.7099609375,-140.9911804199
2182.7297363281,-140.9761199951
2187.7612304688,-140.9093322754
2192.8054199219,-140.8438720703
2197.8598632813,-140.8235168457
2202.9260253906,-140.8469390869
2208.0051269531,-140.8870086670
2213.0949707031,-140.9137420654
2218.1962890625,-140.9110260010
2223.3093261719,-140.8787078857
2228.4353027344,-140.8181610107
2233.5720214844,-140.7425994873
2238.7207031250,-140.6953735352
2243.8823242188,-140.7160644531
2249.0546875000,-140.7925415039
2254.2387695313,-140.8787841797
2259.4362792969,-140.9510803223
2264.6442871094,-141.0106048584
2269.8645019531,-141.0490417480
2275.0979003906,-141.0533294678
2280.3422851563,-141.0282440186
2285.5986328125,-140.9946746826
2290.8671875000,-140.9740447998
2296.1489257813,-140.9644012451
2301.4416503906,-140.9167175293
2306.7468261719,-140.8137817383
2312.0651855469,-140.7365264893
2317.3947753906,-140.7149810791
2322.7365722656,-140.7497711182
2328.0917968750,-140.8057098389
2333.4582519531,-140.8492736816
2338.8369140625,-140.8690643311
2344.2282714844,-140.8704376221
2349.6330566406,-140.8585968018
2355.0490722656,-140.8125457764
2360.4777832031,-140.7347564697
2365.9201660156,-140.6794128418
2371.3737792969,-140.6597747803
2376.8398437500,-140.6865234375
2382.3200683594,-140.7639770508
2387.8112792969,-140.8999938965
2393.3154296875,-140.9817962646
2398.8334960938,-140.9545593262
2404.3630371094,-140.8846435547
2409.9052734375,-140.8354492188
2415.4602050781,-140.8347625732
2421.0292968750,-140.8698883057
2426.6101074219,-140.8905029297
2432.2036132813,-140.8882141113
2437.8112792969,-140.8892364502
2443.4306640625,-140.9037780762
2449.0629882813,-140.9224243164
2454.7094726563,-140.9171447754
2460.3676757813,-140.8928985596
2466.0390625000,-140.8698730469
2471.7233886719,-140.8879089355
2477.4223632813,-140.9710540771
2483.1330566406,-141.0489807129
2488.8566894531,-141.0822601318
2494.5952148438,-141.0716857910
2500.3454589844,-141.0798034668
2506.1088867188,-141.0804748535
2511.8869628906,-141.0032501221
2517.6770019531,-140.8410949707
2523.4804687500,-140.7643432617
2529.2985839844,-140.7828826904
2535.1289062500,-140.7613525391
2540.9726562500,-140.6433563232
2546.8295898438,-140.5460357666
2552.7016601563,-140.5143890381
2558.5859375000,-140.5545349121
2564.4836425781,-140.6118164063
2570.3962402344,-140.6462097168
2576.3212890625,-140.6599578857
2582.2597656250,-140.6296691895
2588.2136230469,-140.5848083496
2594.1796875000,-140.5449829102
2600.1594238281,-140.5330352783
2606.1528320313,-140.5499267578
2612.1616210938,-140.6070404053
2618.1828613281,-140.6674957275
2624.2180175781,-140.6775817871
2630.2685546875,-140.6199188232
2636.3312988281,-140.5173950195
2642.4084472656,-140.3780517578
2648.5007324219,-140.3429718018
2654.6057128906,-140.4818420410
2660.7248535156,-140.6752929688
2666.8593750000,-140.7828674316
2673.0065917969,-140.8020324707
2679.1682128906,-140.7286987305
2685.3437500000,-140.6652221680
2691.5351562500,-140.6689453125
2697.7395019531,-140.6992797852
2703.9577636719,-140.7094573975
2710.1921386719,-140.6904754639
2716.4394531250,-140.6409301758
2722.7009277344,-140.5998535156
2728.9785156250,-140.5606384277
2735.2690429688,-140.4945068359
2741.5739746094,-140.4498596191
2747.8935546875,-140.4780883789
2754.2290039063,-140.5557861328
2760.5778808594,-140.6283111572
2766.9411621094,-140.6651916504
2773.3205566406,-140.6284027100
2779.7133789063,-140.5065002441
2786.1208496094,-140.3829956055
2792.5444335938,-140.3680419922
2798.9814453125,-140.4766387939
2805.4333496094,-140.6137084961
2811.9001464844,-140.6845855713
2818.3833007813,-140.6927642822
2824.8798828125,-140.6661682129
2831.3913574219,-140.5988464355
2837.9194335938,-140.4394683838
2844.4611816406,-140.2413940430
2851.0178222656,-140.1550598145
2857.5910644531,-140.2081146240
2864.1779785156,-140.3106536865
2870.7802734375,-140.3752136230
2877.3991699219,-140.3680877686
2884.0317382813,-140.3283538818
2890.6796875000,-140.3019866943
2897.3427734375,-140.3311614990
2904.0229492188,-140.3704833984
2910.7170410156,-140.3643035889
2917.4265136719,-140.3652343750
2924.1528320313,-140.3771057129
2930.8933105469,-140.3599700928
2937.6491699219,-140.2892608643
2944.4223632813,-140.1834259033
2951.2094726563,-140.1703796387
2958.0122070313,-140.2558593750
2964.8305664063,-140.3554534912
2971.6662597656,-140.4008483887
2978.5163574219,-140.4720153809
2985.3820800781,-140.5648498535
2992.2651367188,-140.5642547607
2999.1625976563,-140.4974670410
3006.0756835938,-140.3942871094
3013.0065917969,-140.3557128906
3019.9519042969,-140.3067474365
3026.9130859375,-140.2515258789
3033.8920898438,-140.1965942383
3040.8852539063,-140.1498107910
3047.8947753906,-140.1143798828
3054.9204101563,-140.0919189453
3061.9638671875,-140.0825347900
3069.0219726563,-140.0847930908
3076.0961914063,-140.0965576172
3083.1884765625,-140.1116638184
3090.2954101563,-140.1259613037
3097.4189453125,-140.1359405518
3104.5603027344,-140.1385955811
3111.7165527344,-140.1317443848
3118.8894042969,-140.1137695313
3126.0786132813,-140.0878906250
3133.2861328125,-140.0595550537
3140.5085449219,-140.0330505371
3147.7475585938,-140.0117645264
3155.0051269531,-139.9976043701
3162.2775878906,-139.9907836914
3169.5668945313,-139.9904937744
3176.8747558594,-139.9939575195
3184.1977539063,-139.9996185303
3191.5375976563,-140.0061187744
3198.8959960938,-140.0117492676
3206.2695312500,-140.0144195557
3213.6604003906,-140.0120391846
3221.0681152344,-140.0032196045
3228.4946289063,-139.9894714355
3235.9365234375,-139.9756774902
3243.3955078125,-139.9655761719
3250.8735351563,-139.9609222412
3258.3671875000,-139.9608612061
3265.8779296875,-139.9621429443
3273.4077148438,-139.9604187012
3280.9531250000,-139.9520721436
3288.5161132813,-139.9352874756
3296.0961914063,-139.9124603271
3303.6958007813,-139.8867187500
3311.3110351563,-139.8602752686
3318.9438476563,-139.8345642090
3326.5961914063,-139.8107452393
3334.2641601563,-139.7901458740
3341.9499511719,-139.7745819092
3349.6550292969,-139.7660217285
3357.3762207031,-139.7658538818
3365.1152343750,-139.7740783691
3372.8740234375,-139.7879791260
3380.6486816406,-139.8031463623
3388.4414062500,-139.8158416748
3396.2519531250,-139.8233642578
3404.0825195313,-139.8244934082
3411.9289550781,-139.8194122314
3419.7937011719,-139.8094329834
3427.6784667969,-139.7966918945
3435.5795898438,-139.7839355469
3443.4987792969,-139.7741699219
3451.4382324219,-139.7701263428
3459.3940429688,-139.7733612061
3467.3681640625,-139.7835693359
3475.3608398438,-139.7978668213
3483.3735351563,-139.8103790283
3491.4030761719,-139.8140106201
3499.4509277344,-139.8019561768
3507.5192871094,-139.7696228027
3515.6044921875,-139.7169799805
3523.7082519531,-139.6498565674
3531.8325195313,-139.5792694092
3539.9736328125,-139.5184783936
3548.1335449219,-139.4788360596
3556.3142089844,-139.4660034180
3564.5117187500,-139.4781188965
3572.7282714844,-139.5064544678
3580.9636230469,-139.5383605957
3589.2199707031,-139.5612182617
3597.4934082031,-139.5661468506
3605.7858886719,-139.5502014160
3614.0993652344,-139.5167694092
3622.4301757813,-139.4742736816
3630.7800292969,-139.4336090088
3639.1513671875,-139.4051208496
3647.5397949219,-139.3957214355
3655.9475097656,-139.4070892334
3664.3747558594,-139.4358215332
3672.8234863281,-139.4748535156
3681.2895507813,-139.5154724121
3689.7751464844,-139.5426940918
3698.2824707031,-139.5665893555
3706.8073730469,-139.5715332031
3715.3518066406,-139.5552215576
3723.9179687500,-139.5205841064
3732.5017089844,-139.4760284424
3741.1054687500,-139.4333190918
3749.7290039063,-139.4037017822
3758.3745117188,-139.3942108154
3767.0378417969,-139.4057312012
3775.7209472656,-139.4330902100
3784.4265136719,-139.4666748047
3793.1499023438,-139.4947052002
3801.8933105469,-139.4990539551
3810.6589355469,-139.4530029297
3819.4428710938,-139.3952941895
3828.2468261719,-139.3330688477
3837.0734863281,-139.2820129395
3845.9182128906,-139.2537994385
3854.7832031250,-139.2522583008
3863.6687011719,-139.2730712891
3872.5769042969,-139.3062896729
3881.5036621094,-139.3398284912
3890.4506835938,-139.3623657227
3899.4206542969,-139.3652038574
3908.4089355469,-139.3441009521
3917.4182128906,-139.3013305664
3926.4501953125,-139.2464447021
3935.5009765625,-139.1940917969
3944.5725097656,-139.1590270996
3953.6650390625,-139.1505889893
3962.7807617188,-139.1876983643
3971.9152832031,-139.2481384277
3981.0708007813,-139.2804260254
3990.2497558594,-139.2932434082
3999.4475097656,-139.2833404541
4008.6665039063,-139.2542266846
4017.9089355469,-139.2147521973
4027.1704101563,-139.1770782471
4036.4533691406,-139.1538543701
4045.7600097656,-139.1543884277
4055.0856933594,-139.1812438965
4064.4331054688,-139.2558898926
4073.8017578125,-139.3305053711
4083.1943359375,-139.3567810059
4092.6064453125,-139.3548431396
4102.0400390625,-139.3236694336
4111.4980468750,-139.2680816650
4120.9750976563,-139.1982879639
4130.4746093750,-139.1289978027
4139.9975585938,-139.0767669678
4149.5405273438,-139.0634613037
4159.1054687500,-139.1208190918
4168.6928710938,-139.1901702881
4178.3041992188,-139.2601623535
4187.9355468750,-139.3106536865
4197.5888671875,-139.3259277344
4207.2670898438,-139.2990875244
4216.9648437500,-139.1928558350
4226.6855468750,-139.0711212158
4236.4306640625,-139.0195312500
4246.1958007813,-139.0111999512
4255.9833984375,-139.0465393066
4265.7963867188,-139.1112518311
4275.6293945313,-139.1818237305
4285.4848632813,-139.2448425293
4295.3632812500,-139.2398681641
4305.2666015625,-139.1970825195
4315.1904296875,-139.1402282715
4325.1376953125,-139.0848083496
4335.1098632813,-139.0453338623
4345.1025390625,-139.0424652100
4355.1181640625,-139.1004333496
4365.1591796875,-139.1678009033
4375.2211914063,-139.2400207520
4385.3066406250,-139.3021545410
4395.4150390625,-139.3452606201
4405.5493164063,-139.3217773438
4415.7041015625,-139.2640380859
4425.8828125000,-139.1888732910
4436.0874023438,-139.1156616211
4446.3125000000,-139.0564880371
4456.5615234375,-139.0720825195
4466.8369140625,-139.1269073486
4477.1333007813,-139.1973114014
4487.4536132813,-139.2638702393
4497.7998046875,-139.3126678467
